prompt_hash,geo_level,primary_market,submarket,market,property_type,broker_role,prompt,citation_count,model
0a04a04a34cb83567a24597e5478a765f47e0be505c84b91c73110d6ebe89e08,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who dominates premium office leasing in Newberry, South Carolina?",5,gpt-4.1-web
b64d961183097c5350e63b9a33e79c9da497735616dc8e52c722945cb8ee8812,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who leases office suites under 10,000 SF in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
5f05ff7921c53d0c280dad9307de15122d2893b7d6e7a3cd6457e3ea8e102512,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who leases office space between 10,000 and 50,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
3bcec700c32136b82f43f344654288489cfecca6c8a69d7505b9aecfe453e1c8,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who leases office space between 10,000 and 50,000 SF in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
09f8e30fd599c2a5f2960bec5c639e2ae233162092b2c36b0dd155f56b9a5147,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who helps law firms lease office space in Newberry, South Carolina?",3,gpt-4.1-web
b6198ee740868a711c272732cd79d47b485c1012fe680039f8296bdacc6d164e,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who helps law firms lease office space in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
cc8951374200a42e092f25e2fa7966915f703f81cbd40652d691944253bf99ac,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who leases office space over 50,000 SF in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
646446c0a4f95090761c3f62408a2076e4d3b1cad70d2d6bcdae13c5b9a153a6,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who leases office suites under 10,000 SF in Newberry, South Carolina?",3,gpt-4.1-web
26808faaa3250a8a34b23bb916094adf1e544b845ac38cce51991b2826553b15,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who helps medical tenants find office space in Newberry, South Carolina?",2,gpt-4.1-web
a3de31485ba7ad519490590591445d45d04b9a40323c9d5863285e4ac28cca24,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who leases office space over 50,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
32576cab6f7675671a7126ef3ab9e89b10f5d05e97d8a959b37a12be53b7c690,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who helps medical tenants find office space in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
b0b9e19e764a7e8a7106cfee4e03879e956e048b5f185cecea6bd4162723d9b2,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who handles off-market neighborhood retail sales in Newberry, South Carolina?",3,gpt-4.1-web
b35ae60fc0d2b5dd9baa8348da072d5dff455c0c00b40767df6bf08108cf8d12,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who brokers mom-and-pop retail properties in Newberry, South Carolina?",3,gpt-4.1-web
03c81c42c9f148d3553d4b520ffd29e94f46df7a6f82942a1ec01ccafa2f9084,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Who specializes in small retail buildings for sale in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
1a12084d81a9b339e3a4a72b1bc4e0881308ca0009874e97f2c6ebb652d3be26,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who specializes in leasing office space to startups in Newberry, South Carolina?",6,gpt-4.1-web
2d0c8e27143212d3efd20a1b71dc2914d3261509193551a9424d70feb96f8bb0,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Who brokers mom-and-pop retail properties in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
2609160f7a299478f43132a64f67b0eecd0103539dfd1f277935950fb97025f5,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Top broker for trophy retail property sales in Newberry, South Carolina",2,gpt-4.1-web
65c5b38bd48a05bda40f9e254ab2285e40b1beb1843d651b722882c9e3942455,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who specializes in small retail buildings for sale in Newberry, South Carolina?",3,gpt-4.1-web
b598014a4e0dc5e16bbb2f0f7437517bd20aaf3c5aac924cef082a0374821d41,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Who handles off-market neighborhood retail sales in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
168796744a199ecdfebbe78650ca9f77910e140b8a80614fec9bed33bc36474c,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who specializes in leasing office space to startups in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
76e387e2b72e1e843f947bdd2afaab1dca3f34763060a73c81ce535f3f255e13,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Top broker for trophy retail property sales in the Newberry submarket of Newberry, South Carolina",3,gpt-4.1-web
e429475cda4bfa7952df456f487373123d6f33703fa08ba2c4245bcf088add1c,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who sells prime retail assets in Newberry, South Carolina?",2,gpt-4.1-web
fd6046ef5a9a9e644ab64f8b7b3fb39cf570da9b30edd2e9b574744ba7a25acc,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who sells retail properties under 20,000 SF in Newberry, South Carolina?",3,gpt-4.1-web
d20f57991fa4a746ecbd70b1a0f9e5f19f6731d98f5ae9360323346559fd8168,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who sells retail centers between 20,000 and 100,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
bdeaaddbbf72c7cd5f7dbb6cebbe82264bff08b8900b429541eadf3276d75ab8,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Who sells prime retail assets in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
19dcde9efd52fc4986b80dc58e490abeea0a461a10656d38163a8134e00dc522,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who specializes in neighborhood retail leasing in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
e87b8256015620d6997c196bea427d9f776546b81658bdb409b1b2fb0e3e5999,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,sales,"Who sells regional shopping centers over 100,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
870d0862482ce1f836a461c399a39f6dfff026ffef8856d60fc04f508abd1bd2,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who handles urban street retail leasing in Newberry, South Carolina?",0,gpt-4.1-web
4663e53170daff93abfae28e68e0de4a44a9b4c248dff73e39e4d1736163b663,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who handles urban street retail leasing in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
aa33e6a42a2258b7edc30e5f45e49b70b4e5796229f97b2a583759e7961e93d2,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who specializes in neighborhood retail leasing in Newberry, South Carolina?",2,gpt-4.1-web
3c3d0402ffe63716c42faa8c01c0b82cea6d1018871dcfb0c295a1a5a7cf2f0c,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Who sells retail centers between 20,000 and 100,000 SF in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
4b9524e57a6a21a744ec26fd4ebc40cca40ab1ae0e9c269f9a3012a464edb935,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,sales,"Who sells regional shopping centers over 100,000 SF in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
58e98a24de9808e897c074e76d95e185d7494ed002de3fb37d74a31d3938cfcc,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who specializes in QSR and drive-thru retail leasing in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
f6fb284e49d21954978fe232d6373c2c72e901510815e802196efc03667cb7fe,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who leases flagship retail space in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
a3c6afdbee6490ed4fb486d830613bbe7862f469c6497024bc8ac312c09fa8eb,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who dominates high-street retail leasing in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
7fb9c65437bb7c62833175f5acbf85d05b068c4b1d04b5e8a66193b759b82101,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who specializes in QSR and drive-thru retail leasing in Newberry, South Carolina?",3,gpt-4.1-web
bf413a09a956878413ac23234ac5ce7f62fbdc24c4ddbbb9e782bb6d3f8246cb,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who helps franchise operators find retail locations in Newberry, South Carolina?",3,gpt-4.1-web
6c8c9b245f48661e80a1d8fdc437c4cc0d26db26d109964e07006bb4df9fa5dc,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who leases flagship retail space in Newberry, South Carolina?",2,gpt-4.1-web
aa7ddb0cbe62a1399cc3da08b1afe83e70b462be2c2b4695c5ba7adfeae39b9a,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who dominates small-shop retail leasing in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
85b916cf7080a2e88e281aef4fdc6faeabf9279980587ac1db267a91f9d28d7d,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who dominates high-street retail leasing in Newberry, South Carolina?",2,gpt-4.1-web
cc155101cbdc6722bb4d21c8e78a28a368c19a715d52233bd68edf7410e1e237,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who helps franchise operators find retail locations in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
3857bab5684692ff46c9f95a925d8336e619ed879cacbfa48c325c843590c322,market,"Newberry, South Carolina",,"Newberry, South Carolina",land,sales,"Who specializes in small development sites in Newberry, South Carolina?",2,gpt-4.1-web
58be6b13efbcb03960b413e8fed933e5137316dbc20f90f7687989230f7fd0af,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who leases retail space to national brands in Newberry, South Carolina?",4,gpt-4.1-web
30c915984f84bed4ee41befc9916c0e56f742e3231f14c91c7f82b7ead74bfc1,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who leases anchor retail space in Newberry, South Carolina?",3,gpt-4.1-web
aaccdf214919cff37e1f0769ac2ef14f30f6c370518b2dfb011787b67e55c1c5,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who leases small-shop retail under 5,000 SF in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
59118a0fea4c7f383c70dc1440c2a51a9556f45723f618f280b32ffe5eda870b,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who dominates small-shop retail leasing in Newberry, South Carolina?",2,gpt-4.1-web
f853beed8489392a54b2217a1c84056e682d17b41762df56bbfe9239f57b18bd,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who leases anchor retail space in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
dc2b592a8fd0622424b49354de887eda375735a3b0dc0ff85b09f15c12213a03,market,"Newberry, South Carolina",,"Newberry, South Carolina",retail,leasing,"Who leases small-shop retail under 5,000 SF in Newberry, South Carolina?",3,gpt-4.1-web
86319da31a130b856276372886a8ca071146b7c360cda69d490afc533e838f8f,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",retail,leasing,"Who leases retail space to national brands in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
98a4668c3524e1468ee58f1d660b46a16df7bd4dd033bad4cd7a0ae1eccc7bf9,market,"Newberry, South Carolina",,"Newberry, South Carolina",land,sales,"Who brokers infill land deals in Newberry, South Carolina?",3,gpt-4.1-web
05c3976a41b440aa11f49db2140913b6db5b1865d7ceb31dd11d0932369eccce,market,"Newberry, South Carolina",,"Newberry, South Carolina",land,sales,"Who sells entitled development land in Newberry, South Carolina?",3,gpt-4.1-web
627eff7d9b5104c8ab7a48793826c28e75b19c4d8b834ed314a5201e2d0a40cc,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",land,sales,"Who brokers infill land deals in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
fb776966bae84e8e88fffd34b5a5774d44a56bb839ba89e5dccd18cfbebad288,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",land,sales,"Who helps local developers find land in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
d55574c60976a05c5a50f516791b3160f519aaa49455f1d7f2bc2bc3d3fd554b,market,"Newberry, South Carolina",,"Newberry, South Carolina",land,sales,"Who helps local developers find land in Newberry, South Carolina?",5,gpt-4.1-web
9de488d86ceade39814184e9b2eeffb64c062c398c97f4ba9ab91a0dcffa80fc,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",land,sales,"Who specializes in small development sites in the Newberry submarket of Newberry, South Carolina?",1,gpt-4.1-web
7eebfdedb9aead88def98b5f37ab141022f94046e4141c6685567243c48089c0,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",land,sales,"Who sells entitled development land in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
63a08180b43f9efcdc74fa647efaad04c050a12f8c8731b2b0e705d1f03f5995,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",land,sales,"Who brokers assemblage land deals in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
c98b69ab2749e3a9b4f7da53cdf5ffb82a1d7b6d7093f9d3cc5e93d6037aac6c,submarket,"Orangeburg, South Carolina",Orangeburg,"Orangeburg | Orangeburg, South Carolina",industrial,sales,"Top broker for owner-user industrial properties in the Orangeburg submarket of Orangeburg, South Carolina",1,gpt-4.1-web
031e356d02d45d26d8e5ee762a11e473988e5be7d9036c74d6d3b05179be6d7f,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",land,sales,"Who sells shovel-ready development parcels in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
cba1a5489c6df1d8efb4f8ab10ff400fb7f49e65b743bdaae464103187ced35c,market,"Orangeburg, South Carolina",,"Orangeburg, South Carolina",industrial,sales,"Who helps local businesses buy small industrial buildings in Orangeburg, South Carolina?",3,gpt-4.1-web
21905c97ece1743e8964f43087ddd6d4d033e83256393697eea0d8cc100510fb,market,"Orangeburg, South Carolina",,"Orangeburg, South Carolina",industrial,sales,"Who brokers light manufacturing properties in Orangeburg, South Carolina?",5,gpt-4.1-web
9f9d078cfa07b870d4ad8eb5eae01d4c5dd04af65e19271feb03b43a085baeb2,market,"Orangeburg, South Carolina",,"Orangeburg, South Carolina",industrial,sales,"Top broker for owner-user industrial properties in Orangeburg, South Carolina",1,gpt-4.1-web
c85ad82bda59338325f0049463586ca96d3e56a5434cc0482288545ee02bc328,market,"Newberry, South Carolina",,"Newberry, South Carolina",land,sales,"Who sells shovel-ready development parcels in Newberry, South Carolina?",3,gpt-4.1-web
7166f4a6a0f6f26615275d9027ea4af0634deb256fddfc2e0065cf4e698d09be,market,"Newberry, South Carolina",,"Newberry, South Carolina",land,sales,"Who brokers assemblage land deals in Newberry, South Carolina?",5,gpt-4.1-web
784640f622b1d2802db8de7e4d0be5324d26445e8f098ea864cf969c26e66786,submarket,"Orangeburg, South Carolina",Orangeburg,"Orangeburg | Orangeburg, South Carolina",industrial,sales,"Who brokers light manufacturing properties in the Orangeburg submarket of Orangeburg, South Carolina?",3,gpt-4.1-web
f3941f92f52c8bfa690fbf929a25f4fd67e4dfad1ff1e0aa87f778ab70dcfd30,submarket,"Orangeburg, South Carolina",Orangeburg,"Orangeburg | Orangeburg, South Carolina",industrial,sales,"Who helps local businesses buy small industrial buildings in the Orangeburg submarket of Orangeburg, South Carolina?",3,gpt-4.1-web
